food_id,wikipedia_id,food_group,food_subgroup,ncbi_taxonomy_id,db,rank,matched_taxid,kingdom,phylum,class,order,family,genus,species,taxon,raw_reads,reads,fraction,sample_id
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,59,70,7.9770352550771e-06,M0x20MCx1322
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,59,70,7.9770352550771e-06,M0x20MCx1322
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,59,70,7.9770352550771e-06,M0x20MCx1322
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,59,70,7.9770352550771e-06,M0x20MCx1322
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,59,70,7.9770352550771e-06,M0x20MCx1322
434,Sebastes,Aquatic foods,Fishes,34820,genbank,genus,34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,"",Sebastes,19,29,3.30477174853194e-06,M0x20MCx1322
602,Norway_haddock,Aquatic foods,Fishes,394708,genbank,genus,34820,Eukaryota,Chordata,Actinopteri,Perciformes,Sebastidae,Sebastes,Sebastes viviparus,Sebastes,19,29,3.30477174853194e-06,M0x20MCx1322
73,Japanese_persimmon,Fruits,Tropical fruits,35925,genbank,species,35925,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros kaki,Diospyros kaki,193,575,3.77853823141411e-05,M0x20MCx1213
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,58,77,5.05995554467629e-06,M0x20MCx1213
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,58,77,5.05995554467629e-06,M0x20MCx1213
298,Bamboo_shoots,Vegetables,Shoot vegetables,38705,genbank,species,38705,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Phyllostachys,Phyllostachys edulis,Phyllostachys edulis,12,26,1.7085564176829e-06,M0x20MCx1213
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,34,47,3.08854429350371e-06,M0x20MCx1213
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,34,47,3.08854429350371e-06,M0x20MCx1213
334,Chicken,Animal foods,Poultry,9031,genbank,species,9031,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus,49,141,9.26563288051112e-06,M0x20MCx1213
437,Common_Persimmon,Fruits,Tropical fruits,13493,genbank,genus,13492,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros virginiana,Diospyros,193,574,3.77196686057687e-05,M0x20MCx1213
608,Persimmon,Fruits,Tropical fruits,13492,genbank,genus,13492,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,"",Diospyros,193,574,3.77196686057687e-05,M0x20MCx1213
381,Hazelnut,Nuts,Nuts,13450,genbank,genus,13450,Eukaryota,Streptophyta,Magnoliopsida,Fagales,Betulaceae,Corylus,"",Corylus,10,17,1.11713304233113e-06,M0x20MCx1213
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,23,35,2.29997979303468e-06,M0x20MCx1213
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,23,35,2.29997979303468e-06,M0x20MCx1213
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,23,35,2.29997979303468e-06,M0x20MCx1213
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,23,35,2.29997979303468e-06,M0x20MCx1213
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,23,35,2.29997979303468e-06,M0x20MCx1213
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,23,35,2.29997979303468e-06,M0x20MCx1213
16,Mr. Peanut,Nuts,Nuts,3818,genbank,species,3818,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Arachis,Arachis hypogaea,Arachis hypogaea,4338,5024,0.00033760829387458,M0x20MCx1804
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,15,20,1.34398206160263e-06,M0x20MCx1804
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,15,20,1.34398206160263e-06,M0x20MCx1804
169,Rye,Cereals and cereal products,Cereals,4550,genbank,species,4550,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Secale,Secale cereale,Secale cereale,40,357,2.39900797996069e-05,M0x20MCx1804
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,54,78,5.24153004025025e-06,M0x20MCx1804
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,54,78,5.24153004025025e-06,M0x20MCx1804
83,Strawberry,Fruits,Berries,3747,genbank,species,3747,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Fragaria,Fragaria x ananassa,Fragaria x ananassa,67,254,2.31782341415936e-05,M0x20MCx1500
134,Phaseolus_vulgaris,Pulses,Beans,3885,genbank,species,3885,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,Phaseolus vulgaris,Phaseolus vulgaris,17,294,2.6828349754443e-05,M0x20MCx1500
914,Phaseolus_vulgaris,Pulses,Beans,3885,genbank,species,3885,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,Phaseolus vulgaris,Phaseolus vulgaris,17,294,2.6828349754443e-05,M0x20MCx1500
915,Phaseolus vulgaris,Pulses,Beans,3885,genbank,species,3885,Eukaryota,Streptophyta,Magnoliopsida,Fabales,Fabaceae,Phaseolus,Phaseolus vulgaris,Phaseolus vulgaris,17,294,2.6828349754443e-05,M0x20MCx1500
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,47,55,5.01890896766791e-06,M0x20MCx1500
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,19,72,6.57020810312891e-06,M0x20MCx1500
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,19,72,6.57020810312891e-06,M0x20MCx1500
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,21,33,3.01134538060075e-06,M0x20MCx1500
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,21,33,3.01134538060075e-06,M0x20MCx1500
358,Mallard_duck,Animal foods,Poultry,8839,genbank,species,8839,Eukaryota,Chordata,Aves,Anseriformes,Anatidae,Anas,Anas platyrhynchos,Anas platyrhynchos,12,30,2.73758670963704e-06,M0x20MCx1500
105,Apple,Fruits,Pomes,283210,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus pumila,Malus,1093,2423,0.000221105753248352,M0x20MCx1500
348,Malus,Fruits,Pomes,3749,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,"",Malus,1093,2423,0.000221105753248352,M0x20MCx1500
152,Pear,Fruits,Pomes,23211,genbank,genus,3766,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Pyrus,Pyrus communis,Pyrus,11,27,2.46382803867334e-06,M0x20MCx1500
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,47,50,4.56264451606174e-06,M0x20MCx1500
887,Brassica,Vegetables,Brassicas,3705,genbank,genus,3705,Eukaryota,Streptophyta,Magnoliopsida,Brassicales,Brassicaceae,Brassica,"",Brassica,12,12,1.09503468385482e-06,M0x20MCx1500
195,Vanilla,Herbs and Spices,Spices,51238,genbank,genus,51238,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Orchidaceae,Vanilla,"",Vanilla,16,24,2.19006936770964e-06,M0x20MCx1500
22,Oat,Cereals and cereal products,Cereals,4498,genbank,species,4498,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Avena,Avena sativa,Avena sativa,3191,3356,0.00034397912509996,M0x20MCx1489
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,1087,3294,0.000337624326006933,M0x20MCx1489
341,Coconut,Fruits,Tropical fruits,13894,genbank,species,13894,Eukaryota,Streptophyta,Magnoliopsida,Arecales,Arecaceae,Cocos,Cocos nucifera,Cocos nucifera,16,16,1.63994815303914e-06,M0x20MCx1489
56,Mandarin_orange,Fruits,Citrus,85571,genbank,species,85571,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus reticulata,Citrus reticulata,58,195,1.99868681151645e-05,M0x20MCx1489
55,Pomelo,Fruits,Citrus,37334,genbank,species,37334,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus maxima,Citrus maxima,39,74,7.58476020780603e-06,M0x20MCx1489
57,Sweet_orange,Fruits,Citrus,2711,genbank,species,2711,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus sinensis,Citrus sinensis,32,125,1.28120949456183e-05,M0x20MCx1489
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,41,46,4.71485093998753e-06,M0x20MCx1489
171,Solanum_lycopersicum,Vegetables,Fruit vegetables,4081,genbank,species,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Solanum lycopersicum,32,44,4.50985742085764e-06,M0x20MCx1489
172,Cherry tomato,Vegetables,Fruit vegetables,195583,genbank,species,4081,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum lycopersicum,Solanum lycopersicum,32,44,4.50985742085764e-06,M0x20MCx1489
334,Chicken,Animal foods,Poultry,9031,genbank,species,9031,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus,780,1142,0.000117051299423169,M0x20MCx1489
506,Cattle,Animal foods,Bovines,9913,genbank,species,9913,Eukaryota,Chordata,Mammalia,Artiodactyla,Bovidae,Bos,Bos taurus,Bos taurus,42,432,4.42786001320568e-05,M0x20MCx1489
508,Alaska pollock,Aquatic foods,Fishes,1042646,genbank,species,1042646,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,Gadus chalcogrammus,Gadus chalcogrammus,16,56,5.739818535637e-06,M0x20MCx1489
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,1897,3295,0.000337726822766498,M0x20MCx1489
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,1897,3295,0.000337726822766498,M0x20MCx1489
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,14,15,1.5374513934742e-06,M0x20MCx1489
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,14,15,1.5374513934742e-06,M0x20MCx1489
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,14,15,1.5374513934742e-06,M0x20MCx1489
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,14,15,1.5374513934742e-06,M0x20MCx1489
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,14,15,1.5374513934742e-06,M0x20MCx1489
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,14,15,1.5374513934742e-06,M0x20MCx1489
53,Citrus_aurantiifolia,Fruits,Citrus,159033,genbank,genus,2706,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus aurantiifolia,Citrus,326,392,4.0178729749459e-05,M0x20MCx1489
54,Lemon,Fruits,Citrus,2708,genbank,genus,2706,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus limon,Citrus,326,392,4.0178729749459e-05,M0x20MCx1489
255,"",Fruits,Citrus,37656,genbank,genus,2706,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus x paradisi,Citrus,326,392,4.0178729749459e-05,M0x20MCx1489
256,Grapefruit,Fruits,Citrus,37656,genbank,genus,2706,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus x paradisi,Citrus,326,392,4.0178729749459e-05,M0x20MCx1489
398,Kumquat,Fruits,Tropical fruits,2706,genbank,genus,2706,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,"",Citrus,326,392,4.0178729749459e-05,M0x20MCx1489
557,Persian_lime,Fruits,Citrus,200541,genbank,genus,2706,Eukaryota,Streptophyta,Magnoliopsida,Sapindales,Rutaceae,Citrus,Citrus x latifolia,Citrus,326,392,4.0178729749459e-05,M0x20MCx1489
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,41,46,4.71485093998753e-06,M0x20MCx1489
814,Solanum_quitoense,Fruits,Tropical fruits,227725,genbank,genus,4107,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Solanum,Solanum quitoense,Solanum,36,51,5.22733473781226e-06,M0x20MCx1489
526,Gadus,Aquatic foods,Fishes,8048,genbank,genus,8048,Eukaryota,Chordata,Actinopteri,Gadiformes,Gadidae,Gadus,"",Gadus,37,60,6.14980557389678e-06,M0x20MCx1489
334,Chicken,Animal foods,Poultry,9031,genbank,species,9031,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus,20,155,1.60151348190212e-05,M0x20MCx1647
5,Allium haematochiton,Vegetables,Onion-family vegetables,4678,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,"",Allium,10,115,1.18821968012093e-05,M0x20MCx1647
9,Chives,Herbs and Spices,Herbs,74900,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium schoenoprasum,Allium,10,115,1.18821968012093e-05,M0x20MCx1647
216,Chinese_chives,Herbs and Spices,Herbs,4683,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium tuberosum,Allium,10,115,1.18821968012093e-05,M0x20MCx1647
241,Welsh_onion,Herbs and Spices,Herbs,35875,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium fistulosum,Allium,10,115,1.18821968012093e-05,M0x20MCx1647
243,Shallot,Vegetables,Onion-family vegetables,1476995,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ascalonicum,Allium,10,115,1.18821968012093e-05,M0x20MCx1647
401,Allium_ampeloprasum,Vegetables,Onion-family vegetables,4681,genbank,genus,4678,Eukaryota,Streptophyta,Magnoliopsida,Asparagales,Amaryllidaceae,Allium,Allium ampeloprasum,Allium,10,115,1.18821968012093e-05,M0x20MCx1647
40,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
909,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
910,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
911,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
912,Capsicum_annuum,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
913,Italian sweet pepper,Vegetables,Fruit vegetables,4072,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
436,Capsicum_frutescens,Vegetables,Fruit vegetables,40321,genbank,species,4072,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum annuum,Capsicum annuum,28,152,1.0858742970482e-05,M0x20MCx1571
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,60,104,7.42966624296137e-06,M0x20MCx1571
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,16,74,5.28649328826098e-06,M0x20MCx1571
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,19,22,1.57166016678029e-06,M0x20MCx1571
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,19,22,1.57166016678029e-06,M0x20MCx1571
334,Chicken,Animal foods,Poultry,9031,genbank,species,9031,Eukaryota,Chordata,Aves,Galliformes,Phasianidae,Gallus,Gallus gallus,Gallus gallus,14,64,4.57210230336085e-06,M0x20MCx1571
233,Capsicum,Vegetables,Fruit vegetables,4071,genbank,genus,4071,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,"",Capsicum,70,152,1.0858742970482e-05,M0x20MCx1571
879,Capsicum_pubescens,Vegetables,Fruit vegetables,113210,genbank,genus,4071,Eukaryota,Streptophyta,Magnoliopsida,Solanales,Solanaceae,Capsicum,Capsicum pubescens,Capsicum,70,152,1.0858742970482e-05,M0x20MCx1571
799,Cupuaçu,Herbs and Spices,Oilseed crops,108881,genbank,genus,3640,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma grandiflorum,Theobroma,60,104,7.42966624296137e-06,M0x20MCx1571
489,Spelt,Cereals and cereal products,Cereals,58933,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum spelta,Triticum,20,74,5.28649328826098e-06,M0x20MCx1571
575,Wheat,Cereals and cereal products,Cereals,4564,genbank,genus,4564,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,"",Triticum,20,74,5.28649328826098e-06,M0x20MCx1571
101,Flax,Herbs and Spices,Oilseed crops,4006,genbank,species,4006,Eukaryota,Streptophyta,Magnoliopsida,Malpighiales,Linaceae,Linum,Linum usitatissimum,Linum usitatissimum,1607,1784,0.000237128848159912,M0x20MCx1534
204,Vitis vinifera,Fruits,Berries,29760,genbank,species,29760,Eukaryota,Streptophyta,Magnoliopsida,Vitales,Vitaceae,Vitis,Vitis vinifera,Vitis vinifera,19,335,4.45281189089521e-05,M0x20MCx1534
457,Roselle_(plant),Herbs and Spices,Herbs,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,78,167,2.21975995755075e-05,M0x20MCx1534
748,Hibiscus_tea,Teas,Herbal teas,183260,genbank,species,183260,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Hibiscus,Hibiscus sabdariffa,Hibiscus sabdariffa,78,167,2.21975995755075e-05,M0x20MCx1534
182,Cocoa_bean,Cocoa and cocoa products,Cocoa,3641,genbank,species,3641,Eukaryota,Streptophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma cacao,Theobroma cacao,53,56,7.44350644448154e-06,M0x20MCx1534
73,Japanese_persimmon,Fruits,Tropical fruits,35925,genbank,species,35925,Eukaryota,Streptophyta,Magnoliopsida,Ericales,Ebenaceae,Diospyros,Diospyros kaki,Diospyros kaki,34,187,2.48559947342509e-05,M0x20MCx1534
187,Common wheat,Cereals and cereal products,Cereals,4565,genbank,species,4565,Eukaryota,Streptophyta,Magnoliopsida,Poales,Poaceae,Triticum,Triticum aestivum,Triticum aestivum,25,197,2.61851923136226e-05,M0x20MCx1534
310,Wild boar,Animal foods,Swine,9823,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,187,218,2.89765072303032e-05,M0x20MCx1534
549,Domestic pig,Animal foods,Swine,9825,genbank,species,9823,Eukaryota,Chordata,Mammalia,Artiodactyla,Suidae,Sus,Sus scrofa,Sus scrofa,187,218,2.89765072303032e-05,M0x20MCx1534
105,Apple,Fruits,Pomes,283210,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,Malus pumila,Malus,201,500,6.64598789685852e-05,M0x20MCx1534
348,Malus,Fruits,Pomes,3749,genbank,genus,3749,Eukaryota,Streptophyta,Magnoliopsida,Rosales,Rosaceae,Malus,"",Malus,201,500,6.64598789685852e-05,M0x20MCx1534
