Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA-FIRST-PUBLIC,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(feature),environment_(material),Experiment,external_id,human_gut_environmental_package,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,create_date,version,Sample Name,Sample_name,Scientific_Name,Sequencing_method,SRA Study,Submitter_Id
ERR4090873,WGS,141,268653047,PRJEB37249,SAMEA6811106,215661643,INRA-META,public,"sra,run.zq","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:03Z,human-associated habitat,feces,ERX4086698,SAMEA6811106,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:03Z,public,Ion Torrent Proton,metagenome,M0x30MCx2445_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811106,M0x30MCx2445,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2445
ERR4090874,WGS,137,187810838,PRJEB37249,SAMEA6811106,149973508,INRA-META,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:03Z,human-associated habitat,feces,ERX4086699,SAMEA6811106,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:03Z,public,Ion Torrent Proton,metagenome,M0x30MCx2445_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811106,M0x30MCx2445,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2445
ERR4090875,WGS,135,236523449,PRJEB37249,SAMEA6811106,191166264,INRA-META,public,"run.zq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:03Z,human-associated habitat,feces,ERX4086700,SAMEA6811106,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:03Z,public,Ion Torrent Proton,metagenome,M0x30MCx2445_7,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811106,M0x30MCx2445,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2445
ERR4090876,WGS,138,246399003,PRJEB37249,SAMEA6811106,197804112,INRA-META,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:03Z,human-associated habitat,feces,ERX4086701,SAMEA6811106,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:03Z,public,Ion Torrent Proton,metagenome,M0x30MCx2445_8,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811106,M0x30MCx2445,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2445
ERR4090877,WGS,141,279282988,PRJEB37249,SAMEA6811106,223700935,INRA-META,public,"run.zq,sra","s3,ncbi,gs","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:03Z,human-associated habitat,feces,ERX4086702,SAMEA6811106,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:03Z,public,Ion Torrent Proton,metagenome,M0x30MCx2445_9,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811106,M0x30MCx2445,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2445
ERR4090878,WGS,141,886694320,PRJEB37249,SAMEA6811401,712664837,INRA-META,public,"run.zq,sra","s3,gs,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086703,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090879,WGS,144,390192014,PRJEB37249,SAMEA6811401,314623819,INRA-META,public,"run.zq,sra","s3,ncbi,gs","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086704,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:29:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090880,WGS,142,381521856,PRJEB37249,SAMEA6811401,306301613,INRA-META,public,"run.zq,sra","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086705,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:30:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090881,WGS,143,427928117,PRJEB37249,SAMEA6811401,346203119,INRA-META,public,"run.zq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086706,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:30:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090882,WGS,142,422441487,PRJEB37249,SAMEA6811401,342643314,INRA-META,public,"sra,run.zq","gs,ncbi,s3","s3.us-east-1,gs.us-east1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086707,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_5,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T04:45:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090883,WGS,137,288323102,PRJEB37249,SAMEA6811401,232913658,INRA-META,public,"run.zq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086708,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_6,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T04:45:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090884,WGS,143,392755961,PRJEB37249,SAMEA6811401,314926540,INRA-META,public,"sra,run.zq","gs,s3,ncbi","gs.us-east1,s3.us-east-1,ncbi.public",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:06Z,human-associated habitat,feces,ERX4086709,SAMEA6811401,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:06Z,public,Ion Torrent Proton,metagenome,M0x30MCx2450_7,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T04:46:00Z,1,SAMEA6811401,M0x30MCx2450,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2450
ERR4090885,WGS,150,467112602,PRJEB37249,SAMEA6811286,376556358,INRA-META,public,"sra,run.zq","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.us-east1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4086710,SAMEA6811286,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x30MCx2451_1,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T04:46:00Z,1,SAMEA6811286,M0x30MCx2451,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2451
ERR4090886,WGS,153,609467839,PRJEB37249,SAMEA6811286,489294557,INRA-META,public,"run.zq,sra","ncbi,gs,s3","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4086711,SAMEA6811286,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x30MCx2451_2,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T04:46:00Z,1,SAMEA6811286,M0x30MCx2451,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2451
ERR4090887,WGS,153,589405940,PRJEB37249,SAMEA6811286,475950716,INRA-META,public,"sra,run.zq","gs,s3,ncbi","gs.us-east1,ncbi.public,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4086712,SAMEA6811286,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x30MCx2451_3,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-02T20:30:00Z,1,SAMEA6811286,M0x30MCx2451,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2451
ERR4090888,WGS,147,560557955,PRJEB37249,SAMEA6811286,451122217,INRA-META,public,"run.zq,sra","gs,s3,ncbi","ncbi.public,gs.us-east1,s3.us-east-1",2020-05-01,2020-05-01T17:08:23Z,2020-05-01,2020-05-01T10:14:05Z,human-associated habitat,feces,ERX4086713,SAMEA6811286,human-gut,INRA-META,2020-05-01T17:08:23Z,2020-05-01T10:14:05Z,public,Ion Torrent Proton,metagenome,M0x30MCx2451_4,SINGLE,RANDOM,METAGENOMIC,human gut metagenome,ION_TORRENT,metacardis-statin,2020-05-02T00:00:00Z,2020-05-03T04:46:00Z,1,SAMEA6811286,M0x30MCx2451,human gut metagenome,Ion-Proton,ERP120556,M0x30MCx2451
