sample_id,name,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,lineage,taxid_lineage
D_SRR7217758,Eukaryota,2759,D,10871,0,10871,0.00253,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217758,Viruses,10239,D,899,0,899,0.00021,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217758,Duplodnaviria,2731341,D,898,0,898,0.00021,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217761,Bacteria,2,D,3940169,0,3940169,0.99723,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217761,Eukaryota,2759,D,789,0,789,0.00020,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217761,Viruses,10239,D,5069,0,5069,0.00128,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217761,Duplodnaviria,2731341,D,5069,0,5069,0.00128,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217731,Bacteria,2,D,3205493,0,3205493,0.99803,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217731,Eukaryota,2759,D,3013,0,3013,0.00094,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217731,Viruses,10239,D,1660,0,1660,0.00052,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217731,Duplodnaviria,2731341,D,744,0,744,0.00023,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217731,Monodnaviria,2731342,D,475,0,475,0.00015,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217731,Varidnaviria,2732004,D,441,0,441,0.00014,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217736,Bacteria,2,D,3094345,0,3094345,0.99734,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217736,Eukaryota,2759,D,77,0,77,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
D_SRR7217736,Viruses,10239,D,4087,0,4087,0.00132,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217736,Duplodnaviria,2731341,D,3939,0,3939,0.00127,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217736,Varidnaviria,2732004,D,148,0,148,0.00005,k__Viruses;p__;c__;o__;f__;g__;s__,10239;;;;;;
D_SRR7217740,Bacteria,2,D,2842502,0,2842502,0.98727,k__Bacteria;p__;c__;o__;f__;g__;s__,2;;;;;;
D_SRR7217740,Eukaryota,2759,D,52,0,52,0.00002,k__Eukaryota;p__;c__;o__;f__;g__;s__,2759;;;;;;
